symbol,trend_strength,trend_consistency,composite_score,momentum_rank,persistence_rank
20号胶连续,0.7037235947010384,0.6198830409356725,0.6618033178183554,12,20
20号胶连续,0.6948813235564598,0.672316384180791,0.6835988538686254,11,15
20号胶连续,0.6089032104069699,0.7251461988304094,0.6670247046186897,17,6
20号胶连续,0.4008103052170657,0.6091954022988505,0.5050028537579581,37,16
20号胶连续,0.40010104837691046,0.519774011299435,0.4599375298381727,36,31
20号胶连续,0.45072181171319103,0.47126436781609193,0.4609930897646415,36,36
20号胶连续,0.5503640052512233,0.6081871345029239,0.5792755698770736,28,16
20号胶连续,0.6437522377372003,0.7076023391812866,0.6756772884592435,18,6
20号胶连续,0.6208974817997376,0.7192982456140351,0.6700978637068864,23,7
20号胶连续,0.692831215970962,0.7586206896551725,0.7257259528130673,14,5
20号胶连续,0.6388884387693372,0.7931034482758621,0.7159959435225997,16,4
20号胶连续,0.5941807644110276,0.7471264367816092,0.6706536005963184,17,5
20号胶连续,0.41592075426661895,0.672514619883041,0.54421768707483,35,9
20号胶连续,0.3554720133667502,0.6034482758620691,0.47946014461440967,42,16
20号胶连续,0.3302959265981045,0.5459770114942529,0.4381364690461787,40,24
20号胶连续,0.3146582231327994,0.46892655367231645,0.3917923884025579,43,35
20号胶连续,0.2787099753694582,0.43678160919540227,0.3577457922824302,47,39
20号胶连续,0.24048132183908053,0.4080459770114942,0.32426364942528735,51,40
20号胶连续,0.31340255400405775,0.40935672514619875,0.36137963957512825,43,41
20号胶连续,0.4595648604269294,0.48275862068965525,0.4711617405582923,34,39
20号胶连续,0.4439142036124795,0.6379310344827586,0.5409226190476191,35,17
20号胶连续,0.44953304597701155,0.5402298850574713,0.49488146551724144,39,25
20号胶连续,0.5516171380833035,0.5087719298245613,0.5301945339539325,27,28
20号胶连续,0.6145320197044336,0.4827586206896552,0.5486453201970444,21,31
20号胶连续,0.6356732348111658,0.4540229885057472,0.5448481116584565,15,36
20号胶连续,0.5932368637110017,0.5229885057471265,0.5581126847290641,23,24
20号胶连续,0.7183212267958031,0.5875706214689266,0.6529459241323649,12,16
20号胶连续,0.5116738505747126,0.67816091954023,0.5949173850574713,31,5
