symbol,trend_strength,trend_consistency,composite_score,momentum_rank,persistence_rank
AU0,0.8642857142857143,0.9947916666666666,0.9151830357142857,6,1
SN0,0.9479166666666666,0.8385416666666666,0.9052604166666667,2,3
LU0,0.9029017857142857,0.8854166666666666,0.8960825892857143,4,2
AP0,0.9416666666666668,0.78125,0.8791041666666667,3,9
OI0,0.9755208333333334,0.71875,0.8753802083333333,1,12
UR0,0.774404761904762,0.8229166666666666,0.7933244047619048,13,5
SC0,0.7732142857142857,0.8020833333333334,0.7844732142857143,14,7
SR0,0.883407738095238,0.59375,0.7704412202380951,5,20
FU0,0.8437499999999999,0.578125,0.74015625,8,22
RM0,0.8220238095238096,0.578125,0.7269032738095238,10,23
M0,0.825297619047619,0.53125,0.7106190476190476,9,28
BU0,0.8155505952380951,0.515625,0.698579613095238,11,30
AG0,0.6840029761904761,0.703125,0.6914605654761905,16,14
P0,0.8636160714285714,0.3697916666666667,0.6710245535714285,7,48
PG0,0.8066964285714286,0.4010416666666667,0.6484910714285714,12,44
PP0,0.7661458333333333,0.4270833333333333,0.6339114583333333,15,42
J0,0.6655505952380952,0.5364583333333334,0.6152046130952381,17,27
CS0,0.5395089285714286,0.703125,0.6033191964285715,29,15
PX0,0.6206845238095238,0.5208333333333334,0.5817425595238095,21,29
FG0,0.6620535714285715,0.4375,0.5744776785714286,18,39
EG0,0.6134672619047619,0.4947916666666667,0.5671837797619048,23,33
A0,0.6246279761904762,0.4479166666666667,0.5557105654761905,20,37
SS0,0.6196056547619048,0.421875,0.5424906994047619,22,43
C0,0.5280133928571428,0.4947916666666667,0.5150569196428572,30,32
RB0,0.6430803571428572,0.2760416666666667,0.4999352678571429,19,55
WR0,0.4141369047619048,0.5572916666666666,0.4699672619047619,39,25
SM0,0.48020833333333335,0.4010416666666667,0.44933333333333336,33,45
CU0,0.3274553571428572,0.6354166666666666,0.44756026785714287,46,18
JM0,0.24002976190476188,0.7604166666666666,0.44298065476190474,52,11
JD0,0.19999999999999998,0.8177083333333334,0.44090625,54,6
CY0,0.5828869047619047,0.21875,0.4408735119047619,24,58
EB0,0.44776785714285716,0.4270833333333333,0.43970089285714287,37,41
SI0,0.39389880952380957,0.5104166666666666,0.43934077380952385,41,31
L0,0.4238839285714286,0.4375,0.4291941964285715,38,40
B0,0.4749255952380953,0.3541666666666667,0.42782961309523815,34,51
BC0,0.30944940476190474,0.609375,0.4264203869047619,48,19
PF0,0.4626488095238095,0.3645833333333333,0.4244032738095238,36,49
FB0,0.3123511904761905,0.5885416666666666,0.4200654761904762,47,21
V0,0.5747767857142857,0.171875,0.41764508928571425,26,62
EC0,0.469047619047619,0.328125,0.41408779761904757,35,52
RS0,0.5478422619047619,0.203125,0.4134025297619048,27,60
TA0,0.4910714285714286,0.2916666666666667,0.41330357142857144,32,54
SP0,0.14151785714285714,0.796875,0.3971071428571429,61,8
LC0,0.3040178571428571,0.5416666666666666,0.39670089285714283,49,26
RR0,0.5790922619047619,0.109375,0.39590252976190476,25,64
SH0,0.1885416666666667,0.71875,0.3953229166666667,57,13
AO0,0.1130952380952381,0.8333333333333334,0.39398809523809525,63,4
Y0,0.49553571428571425,0.22916666666666666,0.39165178571428566,31,57
HC0,0.5415922619047618,0.15104166666666666,0.3892775297619047,28,63
PK0,0.3845238095238095,0.3958333333333333,0.38893452380952376,44,46
AL0,0.11793154761904762,0.7708333333333334,0.3725632440476191,62,10
LH0,0.2956845238095238,0.4895833333333333,0.37130505952380954,50,34
SF0,0.16726190476190475,0.6875,0.37015476190476193,58,16
MA0,0.18913690476190478,0.640625,0.3652172619047619,56,17
CF0,0.3930059523809524,0.2916666666666667,0.353483630952381,42,53
SA0,0.2740327380952381,0.4583333333333333,0.3459099702380952,51,36
BR0,0.39427083333333335,0.20833333333333334,0.3217552083333333,40,59
PB0,0.16168154761904763,0.5625,0.3180007440476191,60,24
I0,0.3659970238095238,0.22916666666666666,0.3126331845238095,45,56
CJ0,0.39226190476190476,0.171875,0.3063110119047619,43,61
RU0,0.1912946428571429,0.46875,0.2995022321428572,55,35
NI0,0.21220238095238095,0.390625,0.28178720238095234,53,47
NR0,0.16436011904761905,0.359375,0.24041592261904762,59,50
ZN0,0.10930059523809525,0.4427083333333333,0.23932961309523812,64,38
IC0,,,,-1,-1
IF0,,,,-1,-1
IH0,,,,-1,-1
IM0,,,,-1,-1
TF0,,,,-1,-1
TS0,,,,-1,-1
