symbol,trend_strength,trend_consistency,composite_score,momentum_rank,persistence_rank
CU0,0.9700975081256771,0.7846153846153845,0.8977594799566629,1,7
BC0,0.9553629469122425,0.7846153846153846,0.888771397616468,2,6
LH0,0.9203322499097147,0.8051282051282053,0.8754026724449261,3,4
PB0,0.9019862766341639,0.717948717948718,0.83021162874684,6,9
AG0,0.9115926327193934,0.6769230769230768,0.8200715059588299,5,11
SN0,0.9153846153846154,0.6564102564102564,0.8143846153846154,4,12
AU0,0.8335139039364393,0.7076923076923077,0.784443481401228,10,10
SR0,0.879162152401589,0.4512820512820513,0.7122889129649693,7,41
Y0,0.8575659082701336,0.476923076923077,0.7091152040447816,9,35
OI0,0.8739978331527628,0.4153846153846154,0.6951386782231853,8,43
SS0,0.7023835319609968,0.594871794871795,0.660453954496208,15,19
RM0,0.7262549656915854,0.5538461538461539,0.6590155290718671,13,25
B0,0.7514626218851571,0.3846153846153846,0.6083921993499458,12,46
NI0,0.6621885157096424,0.49230769230769234,0.5959349945828819,18,34
AP0,0.767425063199711,0.29743589743589743,0.5841292885518238,11,59
UR0,0.7162513542795234,0.35384615384615387,0.5749133261105093,14,52
SC0,0.6017334777898159,0.517948717948718,0.5690574214517877,23,30
M0,0.6794871794871794,0.37948717948717947,0.5624871794871794,17,48
PG0,0.6209823040808956,0.4461538461538462,0.5527992054893464,21,42
BR0,0.6884434814012278,0.29743589743589743,0.5359505236547489,16,60
CS0,0.5703503069700252,0.46666666666666673,0.5299136872517154,27,39
RR0,0.6378475984109787,0.3333333333333333,0.5190870350306971,20,56
FG0,0.47721198988804625,0.5743589743589744,0.5150993138317083,36,24
FU0,0.5342723004694836,0.47179487179487184,0.509906103286385,28,37
PX0,0.5803900325027086,0.38461538461538464,0.5040379198266522,25,45
BB0,0.5005055976886963,0.5025641025641026,0.5013084145901048,32,32
P0,0.6120621162874684,0.3025641025641026,0.49135789093535576,22,58
EG0,0.25622968580715055,0.8564102564102564,0.4903001083423618,54,3
C0,0.4806428313470567,0.47179487179487173,0.47719212712170456,35,38
LU0,0.433477789815818,0.5435897435897435,0.47642145178764894,39,26
J0,0.29869989165763816,0.7384615384615385,0.4702069339111593,48,8
PK0,0.5259299386059949,0.37948717948717947,0.46881726254965683,30,49
PF0,0.3747562296858071,0.6051282051282051,0.46460130010834233,41,18
ZN0,0.5793427230046948,0.28205128205128205,0.4633990610328638,26,61
TA0,0.5304442036836403,0.34358974358974365,0.4575709642470206,29,55
FB0,0.6434091729866377,0.14871794871794872,0.45047959552184896,19,65
SF0,0.3644998194293969,0.5846153846153846,0.4503448898519321,44,23
CF0,0.49544962080173344,0.37948717948717947,0.4502242686890574,33,47
EC0,0.5876489707475622,0.21538461538461542,0.44246587215601296,24,62
MA0,0.4945467677862044,0.34871794871794876,0.4376735283495847,34,53
AO0,0.08302636330805345,0.9897435897435898,0.43664608161791263,65,1
JM0,0.3832791621524015,0.517948717948718,0.4358002889129649,40,29
SI0,0.1565547128927411,0.8666666666666667,0.4334983748645721,62,2
AL0,0.4503791982665222,0.39487179487179486,0.42873131094257855,37,44
PP0,0.29100758396533044,0.641025641025641,0.42751462621885156,50,15
JD0,0.17717587576742508,0.805128205128205,0.4220772842181293,60,5
WR0,0.30642831347056704,0.594871794871795,0.4189212712170459,46,20
V0,0.26540267244492594,0.6512820512820513,0.41589563019140485,53,13
SA0,0.35550740339472736,0.47692307692307684,0.40285951607078363,45,36
I0,0.4421812928855182,0.3128205128205128,0.3917305886601661,38,57
L0,0.20541711809317442,0.6461538461538462,0.3773044420368364,57,14
A0,0.2395810762007945,0.5897435897435898,0.3761444564824846,55,21
HC0,0.5011917659804983,0.1692307692307692,0.37172697724810394,31,63
CY0,0.3665222101841821,0.36923076923076925,0.3675785482123511,43,50
RB0,0.27908992416034667,0.5025641025641026,0.36624485373781146,52,33
NR0,0.19696641386782232,0.6153846153846154,0.36014951245937166,58,17
BU0,0.29382448537378114,0.4564102564102564,0.3572329360780065,49,40
EB0,0.1766341639581076,0.635897435897436,0.3557468400144457,61,16
CJ0,0.2120621162874684,0.5282051282051282,0.33535789093535573,56,28
LC0,0.30353918382087397,0.358974358974359,0.3251589021307331,47,51
SM0,0.18837125315998557,0.517948717948718,0.3169064644275912,59,31
RU0,0.13394727338389312,0.5846153846153846,0.3097078367641748,64,22
SP0,0.2843986998916576,0.34871794871794864,0.3094832069339111,51,54
SH0,0.14070061394005054,0.5435897435897435,0.29782737450343083,63,27
RS0,0.3717948717948718,0.15384615384615385,0.2867948717948718,42,64
IC0,,,,-1,-1
IF0,,,,-1,-1
IH0,,,,-1,-1
IM0,,,,-1,-1
TF0,,,,-1,-1
TS0,,,,-1,-1
