symbol,trend_strength,trend_consistency,composite_score,momentum_rank,persistence_rank
CU0,0.9698660714285715,0.7708333333333334,0.8922433035714287,1,4
BC0,0.9601190476190476,0.765625,0.884266369047619,2,5
LH0,0.9115327380952382,0.7552083333333334,0.8505662202380952,6,7
PB0,0.9130952380952381,0.734375,0.8433943452380952,5,8
AG0,0.9287202380952381,0.6354166666666666,0.8143318452380952,3,14
SN0,0.9166666666666666,0.6354166666666666,0.8069791666666666,4,15
SS0,0.8127232142857143,0.7239583333333334,0.7781049107142857,10,9
PG0,0.8201636904761904,0.6302083333333334,0.7460811011904762,9,16
AU0,0.7973214285714286,0.6145833333333334,0.7260535714285715,12,18
OI0,0.8666666666666667,0.421875,0.6931979166666666,7,41
Y0,0.809672619047619,0.4375,0.6645252976190476,11,39
SR0,0.8409970238095238,0.3854166666666667,0.6633206845238095,8,50
NI0,0.666889880952381,0.6145833333333334,0.6464903273809525,16,19
ZN0,0.7580357142857143,0.3958333333333333,0.6167767857142856,13,49
AL0,0.6389880952380952,0.515625,0.5908764880952381,17,31
RM0,0.6111607142857143,0.5572916666666666,0.5901517857142857,18,26
AP0,0.7359375,0.3072916666666667,0.568765625,14,56
PK0,0.6003720238095238,0.5,0.5612269345238095,22,32
CS0,0.5584821428571428,0.5520833333333334,0.5559866071428572,29,27
FU0,0.5659226190476191,0.5208333333333334,0.5483377976190477,26,29
FG0,0.4477678571428571,0.6666666666666666,0.5331383928571428,36,12
B0,0.6705357142857142,0.3072916666666667,0.5288705357142857,15,57
SC0,0.5624255952380952,0.4739583333333333,0.527923363095238,28,34
P0,0.6107886904761904,0.3541666666666667,0.5107061011904762,19,53
RR0,0.5568452380952381,0.4270833333333333,0.5062380952380953,30,40
UR0,0.6075148809523809,0.3385416666666667,0.5026153273809524,20,55
M0,0.5747767857142857,0.3802083333333333,0.49889508928571424,24,51
SI0,0.25677083333333334,0.84375,0.48569270833333333,53,3
I0,0.5325148809523809,0.40625,0.48327157738095233,32,47
SF0,0.43303571428571425,0.5364583333333334,0.47337053571428567,38,28
J0,0.3246279761904762,0.703125,0.4722418154761905,48,10
BR0,0.5670386904761905,0.3020833333333333,0.46370610119047617,25,58
PX0,0.5427083333333333,0.296875,0.44683333333333336,31,59
CF0,0.4265625,0.4635416666666667,0.440984375,39,35
AO0,0.08229166666666667,1.0,0.4401979166666667,64,1
EG0,0.1784970238095238,0.8489583333333334,0.43997693452380954,58,2
PF0,0.2838541666666667,0.6770833333333334,0.4372135416666667,49,11
FB0,0.6017113095238095,0.17708333333333334,0.4361063988095238,21,62
WR0,0.3526785714285714,0.5625,0.43450892857142853,45,25
HC0,0.5643601190476191,0.22916666666666666,0.4336346726190476,27,61
C0,0.4433779761904762,0.4114583333333333,0.43092931547619046,37,45
JM0,0.4247767857142857,0.4166666666666667,0.4216138392857143,40,43
LU0,0.38645833333333335,0.4583333333333333,0.4144895833333333,42,36
MA0,0.4628720238095238,0.3385416666666667,0.4143831845238095,34,54
EC0,0.5925595238095238,0.125,0.4102113095238095,23,64
TA0,0.41852678571428575,0.3958333333333333,0.4096763392857143,41,48
LC0,0.5090029761904762,0.234375,0.4018980654761905,33,60
SA0,0.345610119047619,0.4895833333333333,0.4017596726190476,47,33
PP0,0.26108630952380957,0.6197916666666666,0.4009813988095238,52,17
RB0,0.35982142857142857,0.4479166666666667,0.39417857142857143,44,38
V0,0.24977678571428574,0.609375,0.3900200892857143,54,20
CY0,0.3665178571428572,0.40625,0.38201339285714286,43,46
JD0,0.13474702380952383,0.7552083333333334,0.37672693452380956,62,6
BU0,0.3507440476190476,0.4114583333333333,0.37442261904761903,46,44
A0,0.22864583333333333,0.5885416666666666,0.3690052083333333,56,23
L0,0.2054315476190476,0.59375,0.356875744047619,57,22
RS0,0.45357142857142857,0.16145833333333334,0.33964732142857146,35,63
EB0,0.1421875,0.640625,0.336578125,61,13
NR0,0.16532738095238095,0.6041666666666666,0.3364747023809524,59,21
CJ0,0.26555059523809527,0.4166666666666667,0.3244858630952381,51,42
SM0,0.23459821428571428,0.453125,0.3198236607142857,55,37
SP0,0.2799107142857143,0.3645833333333333,0.3129330357142857,50,52
RU0,0.13385416666666666,0.5677083333333334,0.3030572916666667,63,24
SH0,0.14583333333333334,0.5208333333333334,0.29208333333333336,60,30
IC0,,,,-1,-1
IF0,,,,-1,-1
IH0,,,,-1,-1
IM0,,,,-1,-1
TF0,,,,-1,-1
TS0,,,,-1,-1
